song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Sit Yourself Down,Stephen Stills,,5On3jW8UBfuYJtdqyY9hNQ,29,1970,year,0.3,0.545,7,-13.079,1,0.0347,0.0564,9.82e-06,0.11,0.702,86.989,4,185493,"When I get restless\nWhat can I do?\nWhen I need someone\nI think about you\nI got to move on\nNot fade away\nI'm only just growing a little each day\nI got to quit this running round\nNever gonna get rid of these blues\nI got to find somebody to love\nSlow me down, yeah\nLook out now\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around\nWhen I get older\nMellow down\nGet myself settled on a patch of ground\nTaking it easy\nLive every day\nMe and the raven\nWe make our way\nI got to quit this running round\nI'm never gettin rid of these blues\nI got to find somebody to\nMake me slow down, yeah\nLook out\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around\nSit yourself down\nTake a look around"
Who Gets the Guy,Dionne Warwick,,2LoOwCZyGEBEMyouxsn2WX,8,1970,year,0.703,0.353,0,-10.745,1,0.0308,0.835,7.2e-06,0.0443,0.516,101.836,4,200907,"Who gets the guy at the end of the show?\nI'd like to know\nPeople say you have found another\nIs it true, what they say?\nWhen the picture's over, will it be all over?\nTell me, who gets the guy\nIn that last sweet caress?\nDon't make me guess\nLovin' you has become my whole life\nI can't live without you\nWhen it's time to walk out\nAre you gonna walk out?\nAnd that's why I just keep listenin'\nTo the music to see if it's happy or sad\nBecause if it's happy that's how I feel\nAnd if it's sad, well, that's too bad for me\nWoah, can't you see just how much I need you?\nIt just has to be me\nTell me that the ending is a happy ending for me\nAnd that I get the guy\nWoah, can't you see just how much I need you?\nIt just has to be me\nPlease tell me that the ending is a happy ending\nCan't you see just how much I need you?\nIt just has to be me"
Snow Blind Friend,Steppenwolf,,,,,,,,,,,,,,,,,,,"You say it was this morning when you last saw your good friend\nLying on the pavement with a misery on his brain\nStoned on some new potion he found upon the wall\nOf some unholy bathroom in some ungodly hall\nHe only had a dollar to live on till next Monday\nBut he spent it all on comfort for his mind\nDid you say you think he's blind?\nSomeone should call his parents, a sister or a brother\nAnd they'll come to take him back home on a bus\nBut he'll always be a problem to his poor and puzzled mother\nYeah he'll always be another one of us\nHe said he wanted heaven but prayin' was too slow\nSo he bought a one-way ticket on an airline made of snow\nDid you say you saw your good friend flyin' low?\nFlyin' low, dyin' slow\nYou say it was this morning when you last saw your good friend\nLying on the pavement with a misery on his brain\nStoned on some new potion he found upon the wall\nOf some unholy bathroom in some ungodly hall\nHe only had a dollar to live on till next Monday\nHe said he wanted heaven but prayin' was too slow\nSo he bought a one-way ticket on an airline made of snow\nDid you say you saw your good friend flyin' low?\nDyin' slow, flyin' low\nDid you say you saw your good friend flyin' low?\nDyin' slow, flyin' low\nBlinded by snow"
NICKEL SONG - The,The New Seekers,,3PD899ZHHwjQX4tXeFdJk5,5,2005-02-08,day,0.324,0.655,7,-9.456,1,0.0352,0.317,0.0,0.203,0.608,140.414,4,202200,"Put another nickel in\nIn the nickelodeon\nAll I ever want from you is music\nI'll do anything for you anything you want me to\nAll I ever, all I ever wanted was music\nWell you know that I'm not a gambler but I'm being gambled on\nThey put in a nickel and I sing a little song\nIn the nickelodeon\nAll I ever, all I ever, wanted was music\nWell I don't mind that\nThey're lucky but it seems like they always win\nAnd gambling is illegal in the state of mind I'm in\nAnd if I had a nickel for each time that I've been put on\nI would be their nickel man and I'd sing a little song\nYou know they're only putting in a nickel\nAnd they want a dollar song, oh\nThey're only putting in a nickel\nAnd they want a dollar song\nOh yeah, all I ever wanted was the music\nI'll do anything for you anything you want me to\nAll I ever all I ever wanted was music sweet music\nThey're only puttin' in a nickel\nTo get rid of a lot that's wrong\nOh you know they're only puttin' in a nickel\nAnd they want a dollar song\nThey're only puttin' in a nickel\nAnd they want a dollar song\nYeah"
Loves Makes The World Go Round,Odds & Ends,,2c8CFGHTzwc6twtqeffrlm,1,2006,year,0.508,0.523,0,-8.617,1,0.0332,0.0964,1.83e-06,0.0858,0.673,117.624,4,146133,
1927 Kansas City,Mike Reilly,,,,,,,,,,,,,,,,,,,
"You And Your Folks, Me And My Folks",Funkadelic,,1alxqrqIYG7YIlaCmwzl6p,41,1971-07-12,day,0.42,0.89,11,-6.665,1,0.0507,0.0264,4.78e-06,0.069,0.796,153.257,4,216939,"[\nIntro\n: \nBilly Bass Nelson\n]\nYeah, yeah, yeah\nYeah, yeah, yeah\nYeah, yeah, yeah\nYeah, yeah, yeah\nYeah, yeah, yeah\nLet me hear you say\nYeah, yeah, yeah\nLet me hear you say\nYeah, yeah, yeah\nYeah, yeah, yeah\n[Chorus]\nIf you and your folks love me and my folks\nLike me and my folks love you and your folks\nIf there ever was folks\nThat ever ever was poor, yeah\nIf you and your thing dig me and my thing\nLike me and my thing dig you and your thing\nThen we all got a thing\nYeah, and it's a very good thing\n[Verse 1]\nHa, but if in our fears, we don't learn to trust each other\nAnd if in our tears, we don't learn to share with your brother\nYou know that hate is gonna keep on multiplying\nAnd you know that man is gonna keep right on dying\nYeah\nYeah, yeah\n[Refrain]\nYeah, yeah, yeah\nYeah, yeah, yeah\nYeah, yeah, yeah\nYeah, yeah, yeah\n[Verse 2]\nThe rich got a big piece of this and that (Yeah, yeah, yeah)\nThe poor got a big piece of roaches and rats (Yeah, yeah, yeah)\nCan you get to that? (Yeah, yeah, yeah)\nTell me where it's at (Yeah, yeah, yeah)\nYeah"
"Chirpy Chirpy, Cheep Cheep",Lally Stott,,,,,,,,,,,,,,,,,,,"[Verse 1]\nWhere's your mama gone? (Where's your mama gone?)\nLittle baby Don (Little Baby Don)\nWhere's your mama gone? (Where's your mama gone?)\nFar, far away\n[Verse 2]\nWhere's your papa gone? (Where's your papa gone?)\nLittle baby Don (Little baby Don)\nWhere's your papa gone? (Where's your papa gone?)\nFar, far away\nFar, far away\n[Chorus]\nLast night, I heard my mama singing a song\nOoh-wee, chirpy chirpy, cheep cheep\nWoke up this morning, and my mama was gone\nOoh-wee, chirpy chirpy, cheep cheep\nChirpy chirpy, cheep cheep, chirp\n[Verse 1]\nWhere's your mama gone? (Where's your mama gone?)\nLittle baby Don (Little Baby Don)\nWhere's your mama gone? (Whеre's your mama gone?)\nFar, far away\n[Verse 2]\nWhere's your papa gone? (Where's your papa gone?)\nLittle baby Don (Little baby Don)\nWhere's your papa gone? (Where's your papa gone?)\nFar, far away\nFar, far away\n[Chorus]\nLast night, I heard my mama singing a song\nOoh-wee, chirpy chirpy, cheep cheep\nWoke up this morning, and my mama was gone\nOoh-wee, chirpy chirpy, cheep cheep\nChirpy chirpy, cheep cheep, chirp"
Stop! In The Name Of Love,Margie Joseph,,6onXjLLi8tlKxxVJ9CXjMA,4,1999-01-01,day,0.471,0.422,0,-10.995,1,0.0323,0.256,0.0,0.408,0.324,141.179,4,489773,"[Intro]\nOooh\nHey, come on in\nYeah, sit down make yourself comfortable\nI was going to work the other morning\nAnd these two chicks were on the bus, and they were\nRunning their mouths off about everybody's business\nYeah, you know how women are\nTalk, talk, talk\nWell then they were talking about my business, so I listened\nYour name and my name came up\nYeah, they were saying things like\n""Yeah, Margie ain't got a man tight no more\nHe'd been tippin' up town\nAnd Marilyn's gonna take him from her if she don't look out""\nWho's Marilyn?\nI don't know who she is, you tell me who she is\nThey don't know what they're talking about\nThey seem pretty sure to me\nYeah, you know what?\nThey even mentioned the word love\nYeah, the word love\nWell if you got so much respect for love\nAt least respect for our love\nThen why don't you try proving it?\nHow? You don't know how to prove it?\nWell what you just do is\n[Chorus]\nStop, in the name of love\nBefore you break my heart\nThink it over (Think it over, baby baby)\n[Verse 1]\nBaby baby, I'm aware of where you go\nIt's time you leave my door\nI watch you walkin' down the street\nKnowing your other love you're gonna to meet\nThis time before you run to her\nLeavin' me all alone, alone to cry\nHaving her been sweet to you\n[Chorus]\nStop, in the name of love\n(Before you break my heart)\n(Stop it) Think it over baby\n(Stop in the name of love) Think it over\n[Verse 2]\nTried so hard, hard to be patient\nHoping you'll stop this infatuation\nIt's time I see you, you and her together\nGot it, baby baby babe\nI'm afraid I'll be losing you forever\nStop it, baby"
Cried Like a Baby,Bobby Sherman,,2s3AAZ3nRXseiqy3udyHbF,13,2014-12-03,day,0.432,0.551,1,-9.839,1,0.0474,0.666,0.000193,0.56,0.683,153.793,4,196673,Always had the best of everything\nAnything money could buy\nI go first class and I'll live like a king till I die\nI surround myself with treasure\nAnd devote each day to pleasure\nUntil late at night this king begins to cry\nAnd I have cried like a baby\nIn the darkness of my room\nNobody there to hold my trembling hand\nAnd I cried like a baby\nIn the darkness of my room\nWith nobody there to love or understand\nIn the comfort of my castle\nI have lived my life in style\nLet the troubled world just come and pass me by\nI surround myself with treasure\nAnd I fill each day with pleasure\nUntil late at night this king begins to cry\nAnd I have cried like a baby\nIn the darkness of my room\nNobody there to hold my trembling hand\nAnd I cried like a baby\nIn the darkness of my room\nWith nobody there to love or understand\nIn the hollow of an empire\nI've become a warrior king\nHunting golden deals and million dollar schemes\nWhen our fate has been decided\nAnd my soul's been sub-divided\nI will cry alone for half forgotten dreams
One Bad Apple,The Osmonds,,50UoJUrslRVqG0cg6uboyn,39,1970-11-14,day,0.6,0.567,0,-7.163,1,0.0398,0.382,0.0,0.213,0.92,101.041,4,164973,"I can tell you've been hurt\nBy that look on your face, girl\nSome guy brought sad\nInto your happy world\nYou need love\nBut you're afraid that if you give in\nSomeone else will come along\nAnd sock it to you again\nOne bad apple don't spoil the whole bunch, girl\nOh, give it one more try\nBefore you give up on love\nOne bad apple don't spoil the whole bunch, girl\nOh, I don't care what they say\nI don't care what you heard\nI could make you happy, baby\nSatisfy you, too\nBut how can I\nIf you won't give me a chance to prove my love to you?\nWon't you just give me one chance?\nI'll give you my guarantee That you won't be hurt again\nOne bad apple don't spoil the whole bunch, girl\nOh, give it one more try\nBefore you give up on love"
Amos Moses,Jerry Reed,,7zVZF0OgDJkFJohnlKwEpa,56,1970-12-01,day,0.738,0.723,2,-10.356,1,0.0728,0.4,0.00134,0.0166,0.95,105.541,4,139227,"Yeah, here comes Amos\n[Verse 1]\nNow Amos Moses was a Cajun\nHe lived by his self in the swamp\nHe hunted alligator for livin'\nHe just knock 'em in the head with a stump\nThe Louisiana law gonna get you Amos!\nIt ain't legal huntin' alligator down in the swamp boy!\n[Verse 2]\nNow everybody blamed his old man\nFor makin' him mean as a snake\nWhen Amos Moses was a boy\nHis Daddy would use him for alligator bait\nTie a rope around his waist and throw him in the swamp\nAlligator bait in the Louisiana Bayou\n[Chorus]\nAbout forty-five minutes southeast of Thibodeaux, Louisiana\nLived a man called Doc Millsap and his pretty wife Hanna\nWell they raised up a son\nWho could eat up his weight in groceries\nNamed him after a man of the cloth\nCalled him \nAmos Moses\n[Verse 3]\nNow the folks around south Louisiana\nSaid Amos was a hell of a man\nHe could trap the biggest, the meanest alligator\nAnd just use one hand\nThat's all he got left cuz alligator bit it!\nLeft arm gone clean up to the elbow!\n[Verse 4]\nWell the Sheriff got wind that Amos\nWas in the swamp tracking alligator skin\nSo he snuck in the swamp, gonna get the boy\nBut he never come out again\nWell I wonder where the Louisiana Sheriff went to?\nWell you can sure get lost in the Louisiana Bayou!\n[Chorus]\nAbout forty-five minutes southeast of Thibodeaux, Louisiana\nLived a cat called Doc Millsap and his pretty wife Hanna\nWell, they raised up a son\nWho could eat up his weight in groceries\nNamed him after a man of the cloth\n,\nCalled him Amos Moses"
Love Makes The World Go Round,Kiki Dee,,7Hpn7BlPmjBvwBRwqZ7OiW,1,2008-01-01,day,0.607,0.638,11,-5.79,1,0.0498,0.54,2.06e-06,0.143,0.61,94.976,4,166280,"[Verse 1]\nYou know love makes the world go round\nAnd love makes the see-saw go up and down\nAnd it makes the trees grow tall\nAnd most important thing of all\nIt makes a boy and girl\nHope\nSay it feels so fine now\n[Verse 2]\nWithout love flowers wouldn't grow in spring\nAnd without dreams the birds just couldn't sing\nOh everybody needs love\nAnd to watch the twinkling stars above\nIt makes a boy and girl\nYeah\nSay that it feels so fine now\n[Bridge]\nOh everybody needs love\nAnd to watch the twinkling stars above\nIt makes a boy and girl\nYeah\nSay that it feels so fine now\n[Verse 3]\nLove makes you cry now\nThat goes for Billy, Gerry, Bobby, Marti and baby\nI said you and I\nI could prove to you\nThat these facts of love are so true\nIt takes a boy and girl\nYeah\nSay that it feels so fine now"
I'm Girl Scoutin',The Intruders,,,,,,,,,,,,,,,,,,,Oh yeah\nI'm girl scouting\nOh yeah yeah yeah\nOh yeah\nI'm girl scouting\nOh yeah yeah yeah\nI'm girl scouting\nJust scouting around looking for somebody to love me\nOh yeah yeah yeah yeah\nI'm girl scouting\nJust scouting around looking for somebody to love me\nOh yeah yeah yeah yeah\nI need somebody to love\nI need the kind of love that I can depend on\nGirl I've been looking here and there\nSearching everywhere\nOh I just gotta find\nA love that I can share\nOh yeah\nI'm girl scouting\nOh yeah yeah yeah\nI'm girl scouting\nJust scouting around looking for somebody to love me\nOh yeah yeah yeah yeah\nI need somebody to give all my loving\nI need someone when I feel sad and blue\nBut I'm looking for the right girl\nShe's got to come along\nAnd I'm gonna love her with a love so strong\nOh yeah\nI'm girl scouting\nOh yeah yeah yeah\nI'm girl scouting\nJust scouting around looking for somebody to love me\nOh yeah yeah yeah yeah
When You Dance You Can Really Love,Neil Percival Young,,4ccnXCxlI6eBRtYZAtewFL,3,2006-11-20,day,0.394,0.799,0,-6.744,1,0.033,7.67e-05,0.778,0.304,0.697,123.394,4,178667,"[Verse 1]\nWhen you dance do your senses tingle then take a chance?\nIn a trance, while the lonely mingle with circumstance?\nI got something to tell you, you made it show\nLet me come over, I know you know\nWhen you dance, ooh ooh, I can really love\n[Verse 2]\nI can love, I can really love, I can really love\nI can love, I can really love, I can really love\nLike a mountain that's growing, a river that rolls\nLet me come over, I know you know\nWhen you dance, ooh ooh, I can really love\n[Verse 1]\nWhen you dance do your senses tingle then take a chance?\nIn a trance, while the lonely mingle with circumstance?\nI got something to tell you, you made it show\nLet me come over, I know you know\nWhen you dance, ooh ooh, I can really love"
I Was Wondering,The Poppy Family,"Terry Jacks,Susan Jacks",3fIAKy9npKmK4Aw5ELdnaE,12,1996-06-11,day,0.516,0.499,11,-10.326,1,0.0276,0.0784,0.00033,0.0764,0.427,79.352,4,182560,I was wondering\nIf you cried today\nFor the love that\nDied here yesterday\nTears are something\nPeople hide away\nI was wondering\nIf you smiled today\nYou know people\nUsed to be that way\nWhy are all of them\nSo sad today\nI was wondering\nIf you lived today\nDid you have something\nNice to say\nWas there something\nYou could give away\nI've been wondering\nWhy they've never won\nA war with hatred\nAnd a gun\nLove brings together\nEveryone\nI've been wondering\nWhat we're going to do\nI think it's got to start\nInside of you\nIt's got to grow and spread\nTo others too\nI was wondering\nIf you smiled today\nOr if you had something\nNice to say\nOr did you send out love\nIn any way
Have You Ever Seen The Rain/Hey Tonight,Creedence Clearwater Revival,,,,,,,,,,,,,,,,,,,
Mama's Pearl,The Jackson 5,,20a2Sdul23BOafd2X37Dlv,35,1970-09-08,day,0.634,0.819,5,-6.786,0,0.048,0.359,4.98e-06,0.18,0.931,104.517,4,187133,"[Verse 1]\nYou send cold chills\nUp and down my spine\nWe kiss for thrills\nThen you draw the line\nOh baby (Oh baby)\n'Cause your mama told you\nThat love ain't right\nBut don't you know\nGood lovin' is the spice of life, yeah\n[Chorus 1]\nMama's pearl, let down those curls\nWon't you give my love a whirl\nFind what you been missin'\nOoh, ooh, now baby\nGoody girl, let down those curls\nLet me give your heart a twirl\nDon't keep me wishing\n[Verse 2]\n(Bum, bum, bum, bum)\n(Bum, bum, bum, bum)\n(Bum, bum, bum, bum)\nYou want my lovin' yes you do, do, do\nYou know my lovin' is true, true, true\nNow baby\nBut your conscience tells you\nThat love is wrong\nBut just a little lovin' never hurt no one, oh\n[Chorus 1]\nMama's pearl, let down those curls\nWon't you give my love a whirl\nFind what you been missin'\nOoh, ooh, now baby\nGoody girl, let down those curls\nLet me give your heart a twirl\nDon't keep me wishing"
If You Could Read My Mind,Gordon Lightfoot,,57ct8jKi6trntXiRV0NnXi,66,1970,year,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,4,228840,"[Verse 1]\nIf you could read my mind love\nWhat a tale my thoughts could tell\nJust like an old time movie\n'Bout a ghost from a wishin' well\n[Pre-Chorus 1]\nIn a castle dark, or a fortress strong\nWith chains upon my feet\nYou know that ghost is me\n[Chorus 1]\nAnd I will never be set free\nAs long as I'm a ghost you can't see\n[Verse 2]\nIf I could read your mind love\nWhat a tale your thoughts could tell\nJust like a paperback novel\nThe kind that drugstores sell\n[Pre-Chorus 2]\nWhen you reach the part, where the heartaches come\nThe hero would be me\nBut heroes often fail\n[Chorus 2]\nAnd you won't read that book again\nBecause the ending's just too hard to take\n[Pre-Chorus 3]\nI'd walk away, like a movie star\nWho gets burned in a three way script\nEnter number two\n[Chorus 3]\nA movie queen to play the scene\nOf bringing all the good things out in me"
Chairman Of The Board,Chairman Of The Board,,,,,,,,,,,,,,,,,,,
Cherish What Is Dear To You (While It's Near to You),Freda Payne,,,,,,,,,,,,,,,,,,,"Cherish what is dear to you while it's near to you\nDon’t wait till it's gone\nCherish (what is) what's dear to you while it’s near to you\nDon't wait till it's gone\nWhen I was a baby, mama rocked me in her arms whenever I cried\nShe picked me up when life knocked me\nShe was always there by my side\nShe said one, one day there'll be a man in your life\nTo take the place of a mother\nNow he, he'll give you joy, a happy life\nBut swear by this advice:\nCherish what is dear to you while it's near to you\nDon't wait till it's gone\nCherish (what is) what’s dear to you while it’s near to you\nDon't wait till it’s gone\nI strayed away from mama's advice\nAnd lost the only man in my life\nI never gave enough of myself\nSo he found love with somebody else\nNow my lover is gone\n'Cause I drove him to the arms of another love\nI lost a love, was warm and tender, 'cause I failed to remember:"
After The Fire Is Gone - Single Version,Conway Twitty,Loretta Lynn,20DVVHFczaYBWhJ8utqmHb,36,1987-01-01,day,0.586,0.225,4,-16.469,1,0.0311,0.669,0.000126,0.143,0.622,104.957,4,157293,
Ain't Got Time,The Impressions,,,,,,,,,,,,,,,,,,,Child I'm a fool for yer\nAnd I ain't too proud of that fact\nBut when it comes to love and pride\nPride is something that I seem to lack\nOur relations in danger\nAnd you act like a stranger\nBut this time I'm not blind\nAnd I ain't got the time\nAin't got time ... ain't got no time\nAin't got time ... ain't got no time\nI'm not playin' cahoots\nAnd you didn't cut me loose\nI won't say that we're losin'\nJust a mutual choosin'\n'Cause what is yours I find\nIs just yours and not mine\nYou're not gonna mess up my mind\n'Cause I ain't got the time\nAin't got time ... ain't got no time\nAin't got time ... ain't got no time\nAin't got time\nChild I'm a fool for yer\nAnd I ain't too proud of that fact\nBut when it comes to love and pride\nPride is something that I seem to lack\nOur relations in danger\nAnd you act like a stranger\nBut this time I'm not blind\nAnd I ain't got the time\nAin't got time ... ain't got no time\nAin't got time ... ain't got no time\nAin't got time ... ain't got no time\nAin't got time ... ain't got no time
Angel Baby,Dusk,,,,,,,,,,,,,,,,,,,
Lonely Teardrops,Brian Hyland,,6jO2YmZgkLvGNfzvFWTL9N,10,1970,year,0.438,0.609,7,-8.28,1,0.029,0.424,0.000143,0.0615,0.874,137.704,4,192907,"[Chorus]\nLonely teardrops\nMy pillows never dries off\nLonely teardrops\nCome home, come home\nJust say you will, say you will (Say you will)\nSay you will (Say you will)\nSay you will (Say you will)\n[Chorus]\nMy heart is crying, crying\nLonely teardrops\nThey just-a keep falling\nLonely teardrops\nCome home, come home\n[Verse 1]\nJust give me another chance\nFor our romance\nCome on and tell me\nSomeday you'll return\n'Cause everyday\nThat you've been gone away\nYou know that my heart\nDoes nothing but cry, baby\n[Chorus]\nLonely teardrops\nThey just-a keep falling\nLonely teardrops\nCome home, come home\nJust say you will, say you will (Say you will)\nSay you will (Say you will)\nSay you will (Say you will)\nSay you will (Say you will)\nTell me that you will, yeah, yeah (Say you will)\nSay you will (Say you will)\n[Outro]\nLonely teardrops\nLonely teardrops (Keep on falling, falling down)\nLonely teardrops (Keep on falling)\nLonely teardrops, they keep on falling (They keep on falling, falling down)\nLonely teardrops, they keep on falling (They keep on falling)"
Give It To Me,The Mob,,5XNEOlFGnYWzTjsOTdusgv,1,1971,year,0.647,0.931,10,-7.781,1,0.0384,0.301,0.000531,0.137,0.963,132.991,4,184533,
Soldier's Last Letter - 1990 Digital Remaster,Merle Haggard & The Strangers,,7skyVSqVzdQrJi3Pa8bCck,7,2007-01-01,day,0.51,0.198,7,-15.987,1,0.0341,0.529,0.000871,0.163,0.518,134.791,4,132533,
Adrienne,Tommy James,,6RO88wRonG2HXjcuXsWY1x,17,1971-08-01,day,0.659,0.472,9,-9.724,1,0.0277,0.0387,1.13e-05,0.142,0.964,105.332,4,161267,"Mmm\nThink I got me an angel\nSomebody to love\nFeel a trace of emotion\nMmm, can't get enough\nI'm singin', oh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nTouch every good thing\nTake 'em one by one\nFeel scarlet together, mmm\nMe and Adrienne\nI'm singin', oh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nThink I got me an angel\nSomebody to love\nFeel a trace of emotion\nLord, can't get enough\nI'm singin', oh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh, Adrienne\nOh"
Mr. Bojangles - Remastered 2001,Nitty Gritty Dirt Band,,3cq6mwsjgygbwRIi9wVPGv,60,2001-01-01,day,0.444,0.757,11,-6.884,0,0.0541,0.699,0.0,0.329,0.554,154.26,3,215400,
"Theme from ""Love Story""",Henry Mancini,,0zH63dNKyJBCxWROIVODnU,32,1970-04-01,day,0.319,0.178,9,-17.064,0,0.0294,0.962,0.951,0.083,0.122,94.525,4,171733,Where do I begin\nTo tell the story\nOf how great a love can be\nThe sweet love story\nThat is older than the sea\nThat simple truth about the love she brings to me\nWhere do I start\nWith her first h***o\nShe gave a meaning\nTo this empty world of mine\nThat'd never be\nAnother love another time\nShe came into my life\nAnd made the living fine\nShe fills my heart\nShe fills my heart\nWith very special things\nWith angel songs\nWith wild imaginings\nShe fills my soul\nWith so much love\nThat anywhere I go\nI'm never lonely\nWith her along who could be lonely\nI reach for her hand\nIt's always there\nHow long does it last\nCan love be measured by the hours in a day\nI have no answers now\nBut this much I can say\nI know I'll need her till this love song burn away\nAnd she'll be there...\nHow long does it last\nCan love b measured by the hours in a day\nI have no answers no\nBut this much I can say\nI know I'll need her till this love song burn away\nAnd she'll be there...
Sweet Mary,Wadsworth Mansion,,2MtvFTVy5qjzKe6ytzfcBv,21,2013-03-31,day,0.692,0.629,10,-10.714,1,0.0401,0.113,0.0,0.0251,0.956,126.5,4,171533,"Wop ba-dooba-do wop-wop-wop\nWo-op wa-dooba-do wop-wop-wop\nWo-op wa-dooba-do wop-wop-wop\nWo-op wa-dooba-do wop-wop-wop wo-op\nSweet Mary sent a letter to me\nShe say to ""Hurry home\nI need you right away\nI've got a stomach full of love\nAnd I'm all alone\nAll of the day""\nSweet Mary I'm coming home\nComing home to you, hey-ey!\nSweet Mary I'm coming home\nThat's the least I can do\nSweet Mary in that letter to me\nShe said ""It's up to you\nI need you right away""\nAnd now I got to hop a freight\nBack to the farm and all\nI've got to be\nSweet Mary I'm coming home\nComing home to you, yeah-hey\nSweet Mary I'm coming home now\nThat's the least I can do, babe"
Don't Let the Green Grass Fool You,Wilson Pickett,,79krwDoFzJ6dbNRwceAwgH,51,1970,year,0.573,0.707,6,-8.29,0,0.0632,0.442,0.000241,0.123,0.961,152.467,4,169707,"[Verse 1]\nGirl, try to remember\nWhen we didn't have no shoes\nWe stuck together, just me and you\nIt took a long time to get what we got today\nNow you wanna give it all up for another guy\n[Chorus]\nBaby, I'm tellin' you\nDon't let the green grass fool ya\nDon't let it change your mind\n[Verse 2]\nIt's gonna be hard for me, baby\nTo build my life all over\nBecause baby, you got the love\nThat I really need, really\n'Cause if you leave\nLeave me this way, baby\nYou know what?\nI may not live to see a brand new day\n[Chorus]\nOh baby, don't let the green grass fool ya\nDon't let it change your mind\nYou know why?\nIt may be greener on the other side, baby\nBut right in my arms is where you belong\n[Bridge]\nMmm, ooh baby, oh, oh, ah\n[Chorus]\nDon't let the green grass fool ya\nDon't let it change your mind, oh baby\nIt may be greener on the other side, baby\nBut ah, right in my arms is where you belong, baby\nI got, gotta feel it\nDon't let the green grass fool ya, baby\n(Don't let it change your mind)\nAh, hey (Greener on the other side)\nDon't, don't let it fool ya\nBaby, in my arms is where you belong, yeah"
Country Road - 2019 Remaster,James Taylor,,2OBaVeRFXblWxoZHC4sryf,56,1970-02-01,day,0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059,4,202267,"[Verse 1]\nTake to the highway\nWon't you lend me your name?\nYour way and my way\nThey seem to be one and the same\n[Pre-Chorus 1]\nMama don't understand it\nShe wants to know where I've been\nI'd have to be some kind of natural born fool\nTo want to pass that way again\n[Chorus 1]\nBut you know I could feel it\nOn a country road\n[Verse 2]\nSail on home to Jesus\nWon't you, good girls and boys?\nI'm all in pieces\nYou can have your own choice\n[Pre-Chorus 2]\nBut I can hear a heavenly band full of angels\nAnd they're comin' to set me free\nI don't know nothin' about the why or when\nBut I can tell you that it's bound to be\n[Chorus 2]\nBecause I could feel it, child, yeah\nOn a country road\n[Chorus 3]\nI guess my feet know where they want me to go\nWalkin' on a country road, yeah\n[Verse 1]\nTake to the highway\nWon't you lend me your name?\nYour way and my way\nThey seem to be one and the same, child"
Theme from ''Love Story'',Francis Lai,Geoff Love & His Orchestra,5N3fRsgfHeXRqpYZGGSgMl,0,2019-11-22,day,0.236,0.189,9,-17.212,0,0.031,0.966,0.883,0.0706,0.0543,87.037,4,179973,
Burning Bridges,The Mike Curb Congregation,,,,,,,,,,,,,,,,,,,
D.O.A.,Bloodrock,,0whBqRSuzEa2ZLv1LeG3K6,27,2009-01-01,day,0.344,0.433,4,-7.869,0,0.0329,0.636,0.0,0.373,0.0397,133.468,4,274987,"I remember\nWe were flying along\nAnd hit something in the air\nLaying here, looking at the ceiling\nSomeone lays a sheet across my chest\nSomething warm is flowing down my fingers\nPain is flowing all through my back\nI try to move my arm and there's no feeling\nAnd when I look, I see there's nothing there\nThe face beside me stopped it totally bleeding\nThe girl I knew has such a distant stare\nI remember\nWe were flying along\nAnd hit something in the air\nI remember\nWe were flying along\nAnd hit something in the air\nThen I looked straight at the attendant\nHis face is pale as it can be\nHe bends and whispers something softly\nHe says there's no chance for me\nI remember\nWe were flying along\nAnd hit something in the air\nI remember\nWe were flying along\nAnd hit something in the air\nLife is flowing out my body\nPain is flowing out with my blood\nThe sheets are red and moist where I'm lying\nGod in Heaven, teach me how to die\nI remember\nWe were flying along\nAnd hit something in the air\nI remember\nWe were flying along\nAnd hit something in the air"
Don't Make Me Pay For His Mistakes,Z.Z. Hill,,,,,,,,,,,,,,,,,,,
I'd Rather Love You,Charley Pride,,6Zo1yJyD4Fj3fgg2FHxfTw,33,1971-03-01,day,0.492,0.35,9,-11.091,1,0.0272,0.689,0.0,0.21,0.384,103.818,4,168400,If tonight should be our last night together I'm not sorry that we fell in love at all\nIf tomorrow sun should find me hurtin' for you I know\nThat the price for loving you would still be small\nFor I'd never know the thrill of your sweet lips\nAnd the chills I get just knowing that you're mine\nCause I've spent my life not knowing what real love is oh no\nThough I'd be hurtin' I'm still certain\nThat I'd rather love and lose you than never know your love at all\nFor I'd never know the thrill...\nYes I'd rather love and lose you than never know your love at all
