song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
What Does It Take (To Win Your Love),Jr. Walker & The All Stars,,0RiZIzLmDd7a8pUzcOJOeY,47,1969-11-21,day,0.607,0.513,5,-11.07,1,0.0277,0.206,0,0.0802,0.709,110.747,4,150400,
Mother Popcorn (You Got To Have A Mother For Me) Part 1,James Brown,,,,,,,,,,,,,,,,,,,"[Intro]\nYeah, yeah‚ yeah\nYeah‚ yeah‚ yeah\nPopcorn, yeah, yeah‚ yeah, popcorn\n[Verse 1]\nSome like 'em fat and some like 'em tall\nSome like 'em short, skinny legs and all\nI like 'em boss‚ huh, I like 'em proud\nAnd when they walk, you know they draw a crowd!\nSee, you gotta have a mother for me\nYeah, yeah, yeah, popcorn, looka here\n[Verse 2]\nThere was a time when I was all alone\nI had a secret, thought I was gone\nSomebody dug me, said now I see\nWhat you are doin', brother\nTo stay ahead of me\nBut when I get burnt, ha, I use some sav\nAnd when I want some lovin'\nA mother she got to have\nSee, you got to have a mother for me\nYeah, popcorn! Oh, uh\nYeah, yeah, yeah, yeah\nYeah, yeah, popcorn, huh\nOw, ow, popcorn\n[Outro]\nUh, yeah yeah yeah\nLooka here, ha, good God\nHa, uh, looka here\nDo the popcorn and do the horse\nShow everybody where you at\nYou gotta be boss\nThe way you do your little thing\nStep in a small ring\nAnd jump back, baby\nJames Brown's gonna do his thing\nPopcorn, yeah yeah yeah\nSometime, sometime I'm feelin' low\nSometime, I'm feelin' low\nI call another brother\nTalkin' about Maceo\nMaceo, blow your horn\nDon't talk no trash, ha\nPlay me some popcorn\nMaceo, come on\nUh, popcorn, ha"
Abergavenny,Shannon,,,,,,,,,,,,,,,,,,,
Everybody Knows Matilda,Duke Baxter,,,,,,,,,,,,,,,,,,,
Ease Back,The Meters,,6yA5SVX720UO6G99jPUoyh,33,1969,year,0.624,0.604,2,-13.443,1,0.0692,0.327,0.231,0.295,0.624,154.632,4,194973,
The Young Folks,Diana Ross & The Supremes,,1J9L1lhlcjL1W4G3cnXjLZ,11,1969-11-03,day,0.448,0.438,5,-11.786,1,0.0261,0.141,1.71e-05,0.363,0.512,77.493,4,192360,
I Take a Lot of Pride in What I Am,Dean Martin,,1NAUXbQoeuFpzTs1tSurBG,26,2014-10-10,day,0.418,0.482,1,-12.101,1,0.0658,0.434,0.000109,0.184,0.398,170.404,4,194067,"Things I learned in a hobo jungle\nWere things they never taught me in a class room\nLike where to find a handout\nWhile thumbing through Chicago in the afternoon\nHey I'm not bragging or complaining\nI'm just talking to myself man to man\nThis old lentil fat I'm chewing\nDidn't take a lot of doing\nBut I take a lot of pride in what I am\nI guess I grew up a loner\nDon't remember ever having any folks around\nBut I keep thumbing through the phonebooks\nAnd looking for my Daddy's name in every town\nAnd I meet lots of people\nBut I always end up leaving on the lam\nHey where I've been, where I'm going\nI didn't take a lot of knowing\nBut I take a lot of pride in what I am\nI never travel in a hurry\n'Cause I got nobody waiting for me anywhere\nHome is anywhere I'm living\nIf it's sleeping on some vacant beach or city square\nOr if I'm working on some road gang\nOr just living off the fat of our great land\nI never been nobody's idol but at least I have a title\nAnd I take a lot of pride in what I am\nThis old lentil fat I'm chewing\nDidn't take a lot of doing\nI take a lot of pride in what I am"
Farewell Love Scene,Romeo,,,,,,,,,,,,,,,,,,,
Chelsea Morning - Single Version,Judy Collins,,246K5vQofQkfzDqU4ms8Bu,20,2001-08-21,day,0.52,0.489,9,-9.174,1,0.0347,0.607,0,0.217,0.651,142.066,4,201053,"I woke up, it was a Chelsea morning\nAnd the first thing that I heard\nWas a song outside my window\nThe traffic wrote the words\nIt came ringing up like Christmas bells\nRapping up like pipes and drums\nOh, won't you stay we'll put on the day\nAnd we'll wear it 'till the night comes\nI woke up, it was a Chelsea morning\nAnd the first thing that I saw\nWas the sun through yellow curtains\nAnd a rainbow on my wall\nBlue, red, green and gold to welcome you\nCrimson crystal beads to beckon\nOh, won't you stay we'll put on the day\nThere's a sun show every second\nNow the curtain opens on a portrait of today\nAnd the streets are paved with passersby\nPigeons fly, and papers lie\nWaiting to blow away\nI woke up, it was a Chelsea morning\nAnd the first thing that I knew\nThere was milk and toast and honey\nAnd a bowl of orange juice too\nAnd the light poured in like butterscotch\nStuck to all my senses\nOh, won't you stay we'll put on the day\nAnd we'll talk in present tenses\nWhen the curtain closes\nAnd the rainbow runs away\nI will bring you incense owls by night\nBy jewel light, by candlelight, if only you will stay\nOh my darling won't you wake up, it is a Chelsea morning"
Quentin's Theme,The Charles Randolph Grean Sounde,,,,,,,,,,,,,,,,,,,
Spinning Wheel,"Blood, Sweat & Tears",,0spSRHFS4zF4Imvz9sJcfL,52,1968-12,month,0.695,0.503,7,-9.313,1,0.0605,0.315,2.47e-05,0.261,0.542,96.818,4,247267,
My Pledge of Love (Originally Performed by Joe Jeffrey Group) [Karaoke Version],The Karaoke Channel,,098Q0YUZa12anVf9zi1LOn,0,2016-09-29,day,0.573,0.367,5,-15.07,1,0.0308,0.0109,0.555,0.189,0.465,152.038,4,167771,
Clean Up Your Own Back Yard,Elvis Presley,,,,,,,,,,,,,,,,,,,
Let Yourself Go,The Friends Of Distinction,,354oJ0prNvlmvopjdUI1mE,8,1969-03-26,day,0.504,0.702,11,-8.784,0,0.0547,0.143,0,0.285,0.459,91.227,4,151640,"[Verse 1]\nHey you\nYou say you got a problem\nIf you don't mind\nI'd like to help you solve them\n[Chorus]\nWhy don't you just let yourself go?\nKick off your shoes go walking on a beach now\nLet yourself go\nDoing little things that will make you feel good now\nLet yourself go\nLet yourself go\nLet yourself go\nLet yourself go\n[Verse 2]\nIt's not unusual (it's not unusual)\nEveryone has felt blue at times\nNot knowing what to do at times\nYou got to break away (break away, break away)\nOh, break away\n[Chorus]\nLet yourself go\nDrop what you're doing, go out and get to moving\nLet yourself go\nDoing something new that will make you feel groovy\nLet yourself go\nLet yourself go\nLet yourself go\n[Bridge]\nNot knowing what to do at times\nYou gotta break away\nBreak away\nYou've got to break away\nYou've got to\n[Chorus]\nLet yourself go\nDrop what you're doing, go out and get to moving\nLet yourself go\nDoing something new that will make you feel groovy\nLet yourself go\nLet yourself go\nLet yourself go"
Questions 67 and 68 - 2002 Remaster,Chicago,,3YxBBvWnhl3CHHLpVAu5vO,43,1969-04-28,day,0.452,0.732,5,-7.786,1,0.0405,0.00244,0.0096,0.172,0.557,89.827,4,301933,"[Instrumental Intro]\n[Verse 1: Peter Cetera]\nCan this feeling that we have together\nOoh, suddenly exist between?\nDid this meeting of our minds together\nOoh, happen just today, somewhere?\n[Chorus: Peter Cetera]\nI'd like to know\nCan you tell me? Please don't tell me\nIt really doesn't matter anyhow\nIt's just that the thought of us so happy\nAppears in my mind, as a beautifully mysterious thing\nYeah, yeah, yeah\n[Verse 2: Peter Cetera]\nWas your image in my mind so deeply?\nOoh, other faces fade away\nBlocking memories of unhappy hours\nOoh, leavin' just a burnin' love\n[Chorus: Peter Cetera]\nI'd like to know\nCan you tell me? Please don't tell me\nIt really doesn't matter anyhow\nIt's just that the thought of us so happy\nAppears in my mind, as a beautifully mysterious thing\nGot to know now, baby\n[Instrumental Solo]\n[Verse 3: Peter Cetera]\nCan this lovin' we have found within us\nOoh, suddenly exist between?\nDid we somehow try to make it happen\nOoh, was it just a natural thing?\n[Chorus: Peter Cetera]\nI'd like to know\nCan you tell me? Please don't tell me\nIt really doesn't matter anyhow\nIt's just that the thought of us so happy\nAppears in my mind, as a beautifully mysterious thing\nYes, it does now, baby"
Look at Mine,Petula Clark,,5YJ0ZY6FUTJacEExjGwQiq,2,2014-09-29,day,0.456,0.754,5,-8.856,1,0.107,0.606,3.58e-05,0.3,0.813,165.244,4,174693,
Who Do You Love - Pt. 1,Quicksilver Messenger Service,,14hykKy6TC9y6chiptCtje,48,1969,year,0.642,0.56,4,-13.159,1,0.0749,0.376,0.788,0.499,0.832,92.588,4,212733,"I walked forty-seven miles of barbed wire\nI got a cobra snake for a necktie\nI got a brand new house by the road side\nMade out of rattlesnake hide\nI got me a chimney made on top\nMade from a human skull\nNow come on, take a little walk with me\nNow who do you love?\nCome on Arlene, take me by the hand\nLet me know you understand\nWho do you love? ...\nRide nine times on the midnight train\nThrough the fire and cold rain\nWho do you love? ...\nI've got a tombstone hand in a graveyard mine\nJust twenty-two and I don't mind dying\nWho do you love? ..."
Oh How Happy,Blinky,,,,,,,,,,,,,,,,,,,
Memphis Train,Buddy Miles Express,,,,,,,,,,,,,,,,,,,
Good Morning Starshine,Oliver,,0XoTz3HTFkhyji6BHGkjNF,47,2001-01-01,day,0.694,0.541,11,-7.91,1,0.0288,0.394,1.26e-05,0.0525,0.862,125.012,4,221133,"[Chorus]\nGood morning starshine\nThe earth says ""hello""\nYou twinkle above us\nWe twinkle below\nGood morning starshine\nYou lead us along\nMy love and me as we sing\nOur early morning singing song\n[Refrain]\nGliddy glup gloopy\nNibby nabby noopy la la la lo lo\nSabba sibby sabba\nNooby abba nabba le le lo lo\nTooby ooby walla nooby abba nabba\nEarly morning singing song\n[Chorus]\nGood morning starshine\nYou lead us along\nMy love and me as we sing\nOur early morning singing song\n[Refrain]\nGliddy glup gloopy\nNibby nabby noopy la la la lo lo\nSabba sibby sabba\nNooby abba nabba le le lo lo\nTooby ooby walla nooby abba nabba\nEarly morning singing song\n[Outro]\nSinging a song, humming a song\nSinging a song, loving a song\nLaughing a song\nSing the song, sing the song\nSong the sing\nSong, song, song, sing\nSing, sing, sing, song"
Yesterday When I Was Young,Roy Clark,,7nSjdcQueimUqsDsBq7orE,42,1996-03-15,day,0.478,0.388,2,-12.655,0,0.0409,0.647,2.84e-06,0.11,0.337,89.848,4,201173,"Yesterday when I was young\nThe taste of life was sweet as rain upon my tongue\nI teased at life as if it were a foolish game\nThe way the evening breeze may tease a candle flame\nThe thousand dreams I dreamed, the splendid things I planned\nI always built alas on weak and shifting sand\nI lived by night and shunned the naked light of the day\nAnd only now I see how the years ran away\nYesterday when I was young\nSo many drinking songs were waiting to be sung\nSo many wayward pleasures lay in store for me\nAnd so much pain my dazzled eyes refused to see\nI ran so fast that time and youth at last ran out\nI never stopped to think what life was all about\nAnd every conversation I can now recall\nConcerned itself with me and nothing else at all\nYesterday the moon was blue\nAnd every crazy day brought something new to do\nI used my magic age as if it were a wand\nAnd never saw the waste and emptiness beyond\nThe game of love I played with arrogance and pride\nAnd every flame I lit too quickly quickly died\nThe friends I made all seemed somehow to drift away\nAnd only I am left on stage to end the play\nThere are so many songs in me that won't be sung\nI feel the bitter taste of tears upon my tongue\nThe time has come for me to pay for\nYesterday when I was young..."
Color Him Father,The Winstons,,4qlk1U68B90hEi37NvCJRK,41,1969-12-15,day,0.531,0.674,5,-7.312,0,0.0383,0.53,9.46e-05,0.0368,0.869,115.087,4,190080,"There's a man at my house, he's so big and strong\nHe goes to work each day, and he stays all day long\nHe comes home each night looking tired and beat\nHe sits down at the dinner table and has a bite to eat\nNever a frown always a smile\nWhen he says to me: ""How's my child?""\nI said that I've been studying hard all day in school\nTryin' very hard to understand the golden rule\nI think I'll color this man father\nI think I'll color him love\nSaid I'm gonna color him father\nI think I'll color the man love, yes I will\nHe says education is the thing if you want to compete\nBecause without it son, life ain't very sweet\nI love this man and I don't know why\nExcept I'll need his strength until the day that I die\nMy mother loves him and I can tell\nBy the way she looks at him when he holds my little sister Nell\nI heard her say just the other day\nThat if it hadn't of been for him she couldn't have found her way\nI think I'll color him father\nI'm gonna color him love\nI've got to color him father\nI think I'll color this man love\nOur real old man he got killed in the war\nAnd she knows she and seven kids couldn't of gotten very far\nShe said she thought that she could never love again\nAnd then there he stood with that big wide grin\nHe married my mother and he took us in\nAnd now we belong to the man with that big wide grin"
One - Single Version,Three Dog Night,,4ME2YQNThxEW63fxojzHvN,59,1968-01-01,day,0.55,0.409,5,-12.702,0,0.0321,0.312,0,0.096,0.405,61.226,4,185827,"[Verse 1]\nOne is the loneliest number that you'll ever do\nTwo can be as bad as one\nIt's the loneliest number since the number one\n[Verse 2]\nNo is the saddest experience you'll ever know\nYes, it's the saddest experience you'll ever know\n'Cause one is the loneliest number that you'll ever do\nOne is the loneliest number, whoa-oh, worse than two\n[Bridge]\nIt's just no good anymore since you went away\nNow I spend my time just making rhymes of yesterday\n[Chorus]\nOne is the loneliest number\nOne is the loneliest number\nOne is the loneliest number that you'll ever do\nOne is the loneliest\nOne is the loneliest\nOne is the loneliest number that you'll ever do\n[Bridge]\nIt's just no good anymore since you went away\n[Outro]\n(Number)\nOne is the loneliest (number)\nOne is the loneliest (number)\nOne is the loneliest number that you'll ever do (number)\nOne is the loneliest (number)\nOne is the loneliest (number)\nOne is the loneliest number that you'll ever do (number)\nOne (one is the loneliest number that you'll ever do)(number)\nOne is the loneliest number that you'll ever do (number)\nOne is the loneliest number that you'll ever do"
Along Came Jones,Ray Stevens,,5zTT1Tp6nJyflksiZsM7xs,24,2014-04-22,day,0.525,0.796,7,-8.397,1,0.266,0.483,0,0.96,0.568,102.132,4,227533,"I plopped down in my easy chair and turned on Channel 2\nA bad gunslinger called Salty Sam was chasin' poor Sweet Sue\nHe trapped her in the old sawmill and said with an evil laugh\n""If you don't give me the deed to your ranch\nI'll saw you all in half!""\nAnd then he grabbed her (and then)\nHe tied her up (and then)\nHe turned on the buzzsaw (and then, and then!)\nAnd then along came Jones\nTall thin Jones\nSlow-walkin' Jones\nSlow-talkin' Jones\nAlong came long, lean, lanky Jones\nCommercial came on, so I got up to get myself a snack\nYou should've seen what was goin' on by the time that I got back\nDown in the old abandoned mine, Sweet Sue was havin' fits\nThat villain said, ""Give me the deed to your ranch\nOr I'll blow you all to bits!""\nAnd then he grabbed her (and then)\nHe tied her up (and then)\nHe lit the fuse to the dynamite (and then, and then!)\nAnd then along came Jones\nTall thin Jones\nSlow-walkin' Jones\nSlow-talkin' Jones\nAlong came long, lean, lanky Jones\nI got so bugged I turned it off and turned on another show\nBut there was the same old shoot-'em-up and the same old rodeo\nSalty Sam was tryin' to stuff Sweet Sue in a burlap sack\nHe said, ""If you don't give me the deed to your ranch\nI'm gonna throw you on the railroad tracks!""\nAnd then he grabbed her (and then)\nHe tied her up (and then)\nHe threw her on the railroad tracks (and then)\nA train started comin' (and then, and then!)\nAnd then along came Jones\nTall thin Jones\nSlow-walkin' Jones\nSlow-talkin' Jones\nAlong came long, lean, lanky Jones"
Good Old Rock'n Roll,Cat Mother & The All Night Newsboys,,2jfj17B5I1eXuzOoyaFnt6,14,1969-01-01,day,0.43,0.888,0,-8.405,1,0.0819,0.199,4.68e-06,0.235,0.887,167.338,4,191933,
Reconsider Me,Johnny Adams,,6VB5qvDSykpoc8vON065d8,33,1969-01-01,day,0.441,0.49,5,-11.249,1,0.0445,0.64,0.000472,0.418,0.557,107.732,1,235431,"[Verse 1]\nHello, baby\nYes, it's really me\nAfter all the wrong I've done\nI guess you're surprised to see me\nHere at your door\nLike a sparrow with a broken wing\nWho's come back to beg you\nOh, reconsider me\n[Chorus]\nOh, please, reconsider me\nI can't make it without your love, can't you see?\nSo love me, just let me love you eternally\nOh baby, baby, baby, baby, baby, baby, reconsider me\n[Verse 2]\nI learned the truth\nAbout the so-called good life\nIt was just a candle\nToo short to burn the night\nNow, in the darkness in my heart\nDon't you know I bring you and plead\nOh, light my way again, light my way again\nAnd girl, reconsider me"
Moonflight,Vik Venus Alias: Your Main Moon Man,,,,,,,,,,,,,,,,,,,
On Campus,Dickie Goodman,,1f3t8Wmbvlu9q8uaAdj4bf,0,2012-09-25,day,0.524,0.784,7,-4.297,1,0.355,0.964,0,0.334,0.849,90.317,4,137627,
I've Lost Everything I've Ever Loved - Single Version / Mono,David Ruffin,,28UrAmoEF3BLUELuIBDAjO,24,1969-01-01,day,0.643,0.744,11,-9.241,1,0.0516,0.0466,0,0.0807,0.782,104.202,4,180213,"[Intro]\nHmm, hmm, hmm-mmm\n[Verse 1]\nI was raised an only child\nMy folks died when I was four\nThey were trapped in a fire\nWay up on the fourteenth floor\nWell, my lovin' granny raised me\n'Til I reached the age of ten\nBut the good Lord took her too\nAnd left my dog Jeff, my only friend\n[Pre-Chorus]\nOh, baby\nSeem like the odds are against me\nNothing works out right for me, ooh\n[Chorus]\nI've lost everything I've ever loved\nHoney, honey, now I'm losing you, baby\nI've lost everything I've ever, ever loved\nHoney, honey, now I'm losing you\nOoh, baby\n[Verse 2]\nSo, all my love I gave to Jeff\n'Cause he was all I had right then\nBut the wheels of an automobile\nBrought his life to a tragic end\nFrom an orphan home to college\nThought I found true love in you\nI felt sure we would marry\nBut your folks did not approve\n[Pre-Chorus]\nOh, baby\nSeem like the odds are against me\nNothing works out right for me, ooh"
While You're Out Looking For Sugar?,The Honey Cone,,,,,,,,,,,,,,,,,,,
Hey Joe,Wilson Pickett,,6FixOciblTbUmV9pLiYw1s,48,1970,year,0.51,0.671,5,-11.92,0,0.0583,0.506,0.00131,0.0839,0.813,79.878,4,185680,"[Verse 1]\nHey Joe\nWhere you goin' with that gun in your hand?\nHey, hey Joe\nI wanna know where you goin' with that gun in your hand\nI'm goin' downtown and shoot my old lady\n'Cause I caught her messin' around with another man\nOh, yes, I did\nI'm goin' down and shoot my old lady\nI caught her messin' around with another man\n[Chorus]\nHey Joe\nI heard you shot your woman down\nShot her down to the ground\nHey, hey Joe\nYou caught her messin' around downtown, boy, ow\n[Bridge]\nNo, no, no, no, hey\n[Outro]\nHey Joe\nTell me, boy, I wanna know\nWhere you gonna run to, man? Lord have mercy\nHey Joe, Joe\nWhere you gonna run to now? Lord\nI'm going way down south, yeah\nI'm going down to Mexico way, oh, yes I am\nI'm going way, way down south\nWhere I can be free, Lord, Lord have mercy\nAin't no hangman, yeah, they gon' put no rope around me\nLord have mercy"
Where Do I Go/Be-In/Hare Krishna,The Happenings,,,,,,,,,,,,,,,,,,,
Till You Get Enough - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,,7FT0LCs1xQfx6E05e62MZ9,8,2007-10-15,day,0.85,0.406,9,-15.425,1,0.0713,0.416,0.00165,0.133,0.638,127.817,4,310266,
Nothing Can Take the Place of You,Brook Benton,,3daw0o8J2gWbNpat6Sud6r,16,1969-05-06,day,0.403,0.111,7,-18.477,1,0.0335,0.65,0.04,0.127,0.277,136.579,3,198307,"[Verse 1]\nI moved your pictures\nFrom my wall, darling\nI replaced them\nBoth large and small\n[Chorus]\nNow each new day\nFinds me so blue\nNow I know nothing\nCan take the place of you\n[Verse 1]\nEvery day, I read\nYour letters one by one\nAnd I know I still love you\nWhen all is said and done\n[Chorus]\nAnd, oh, my darling\nI'm so blue\nBaby, nothing\nCan take the place of you\n[Bridge]\nI'm gonna take my time\nAnd write you a letter\nOh, It's raining on\nMy window pane\nAnd I can feel the need of you\nBecause I know without you\nNothing seemed the same\n[Verse 2]\nBut I'm gonna wait ‘cause\nI know you'll be coming home\nBaby, I love you\nBut I'm all alone"
First Hymn from Grand Terrace,Mark Lindsay,,6WdRtYX5QMaP503hgnFUEN,8,1970-03-04,day,0.236,0.304,2,-17.435,1,0.0349,0.336,0.00142,0.105,0.618,85.646,4,151000,"There was a hill we climbed\nAnd a verse we rhymed\nWent flying across the waving grass\nLike, like silver bells\nAgainst the curtain that the sky had made\nOoh, and so we played\nIt was a sunny day, and so we lay\nBeneath the rock that sheltered us\nFrom passing planes\nAnd the earth caught fire when you turned\nBut nothing burned\nThere were nights when the lights\nWould take us nowhere\nFor just a little while cars would pass\nAnd we were out of gas\nBut we didn't care even though we walked a mile\nThere was a deejay in L.A\nWe used to tune in at night\nTo hear our favorite song\nWe always heard it at that perfect time\nUp on that hill we climbed\nAnd now you're gone and I'm alone\nAnd though they say I should be\nSafe, secure, and sane\nOh, I still remember yesterday\nAnd the games that children play"
Let Me Be The Man My Daddy Was,The Chi-Lites,,6pd2i9cwn1FiYkHS0ofZar,17,1970,year,0.463,0.493,7,-8.376,1,0.0238,0.642,0.000134,0.432,0.644,88.263,3,223733,"[Verse 1]\nHe's worth more than every star in the sky\nWith that look of forgiveness that's always in his eyes\nHe works so hard, but gentle as a lamb\nHe gave up so much to make me just what I am\n[Chorus]\nOh let me be the man my daddy was\nOh let me be the man my daddy was\n[Verse 2]\nWhen I was young, sometimes foolishly I played\nBut he reached out and, oh showed me the way\nNow he's only human and bound to make mistakes\nBut it was all right by the moment I would awake\n[Chorus]\nOh let me be the man my daddy was\nOh let me be the man my daddy was\n[Bridge]\nSometimes I hope\nI don't live to see the day\nWhen he reaches down\nAnd take them both away\nAnd look at my children\nSometimes foolishly they play\nLet me live long enough\nLet me show them the way\n[Verse 3]\nMy clothes were sometimes untidy\nAnd that bed was never made\nBut mom and dad would scold me good\nNever doubted I've made the grade\nBut now that I'm a man\nI ask the Lord up above\nPlease let me raise my children right\nAnd be the man my daddy was\n[Chorus]\nOh let me be the man my daddy was\nOh let me be the man my daddy was"
"Love Theme from ""Romeo And Juliet""",Henry Mancini,,0oFkaYVT0tVb9v5sOaMvJv,31,1958,year,0.35,0.186,9,-12.033,0,0.0314,0.985,0.79,0.116,0.155,75.043,4,152320,
The Ballad Of John And Yoko - Remastered 2015,The Beatles,,1F7s27lLKshLPt9TPCgMDL,56,2000-11-13,day,0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,4,179480,"[Verse 1: John Lennon]\nStanding in the dock at Southampton\nTrying to get to Holland or France\nThe man in the mac\n \nsaid, ""You've got to go back""\nYou know they didn't even give us a chance\n[Chorus: John Lennon]\nChrist, you know it ain't easy\nYou know how hard it can be\nThe way things are going\nThey're gonna crucify me\n[Verse 2: John Lennon]\nFinally made the plane into Paris\nHoneymooning down by the Seine\nPeter Brown called to say,\n ""You can make it okay\nYou can get married in Gibraltar, near Spain""\n[Chorus: John Lennon]\nChrist, you know it ain't easy\nYou know how hard it can be\nThe way things are going\nThey're gonna crucify me\n[Verse 3: John Lennon]\nDrove from Paris to the \nAmsterdam Hilton\nTalking in our beds for a week\nThe news people said, ""Say what you doing in bed?""\nI said, ""We're only trying to get us some peace""\n[Chorus: John Lennon]\nChrist, you know it ain't easy\nYou know how hard it can be\nThe way things are going\nThey're gonna crucify me\n[Bridge: John Lennon]\nSaving up your money for a rainy day\nGiving all your clothes to charity\nLast night the wife said, ""Poor boy, when you're dead\nYou don't take nothing with you but your soul""\nThink!"
Doggone Right,Smokey Robinson & The Miracles,,6XsxJlXSrSLUDVtUPn7E3C,15,2008-01-01,day,0.56,0.412,2,-10.675,1,0.0259,0.278,0,0.165,0.581,105.386,4,179000,
"Abraham, Martin And John",Smokey Robinson & The Miracles,,7x5vC0sqmXpmTrgnuDMXmc,12,1969-01-01,day,0.429,0.424,1,-12.51,1,0.032,0.269,0,0.458,0.494,88.199,4,180067,
I'd Rather Be an Old Man's Sweetheart (Than a Young Man's Fool),Candi Staton,,10h8NHPZTpNJl4yHpJtVyy,28,2019-09-13,day,0.611,0.468,10,-16.23,1,0.06,0.619,0,0.112,0.829,102.582,4,129613,"You may think I'm silly to love a man twice my age\nBut I know from experience, girls, sometime with pain\nThe man I've got, the fire is almost gone\nHe can't heat up nobody's eyes\nHe got just enough to keep me warm\nI'd rather be an old man's sweetheart\nThan to be a young man's fool, oh yeah\nTo love you once a month is all an old man desires\nYou can love a young man 7 days a week\nAnd still he's not satisfied\nAnd old man would be so grateful\nYou could just sit and talk\nBut a young man is somewhere doing the camel walk\nI'd rather be an old man's sweetheart\nThan to be a young man's fool, yeah, yeah, yeah\nMost girls prefer a young man\n'Cause a young man is strong - tell him, let me be\nBut I'd rather put up with this old man\nThan have a young man doing me wrong\nAnd old man would be so grateful - tell him\nYou could just let him sit and talk - tell him, let me be\nBut a young man is somewhere busy doing the camel walk\nI'd rather be an old man's sweetheart\nThan to be a young man's fool\nDon't wanna be your fool, no\nDon't wanna be your fool\nAin't gonna be your fool\nDon't wanna be no fool\nYoung man, just ain't gonna do that\nNo no, don't wanna be no fool\nAin't gonna be no fool"
"Don't Wake Me Up In The Morning, Michael",Peppermint Rainbow,,6RzqD964t0xz5yHHdvpEtO,29,1969-01-01,day,0.628,0.669,5,-7.207,0,0.0339,0.176,0,0.0627,0.927,105.75,4,154733,
Tell All the People,The Doors,,0g1NRq4KmbEYgzaPF7G6CG,43,1969-07-21,day,0.347,0.328,4,-14.898,1,0.0321,0.611,0,0.289,0.679,173.411,4,200267,"[Verse 1]\nTell all the people that you see\nFollow me, follow me down\nTell all the people that you see\nSet them free, follow me down\n[Bridge 1]\nYou tell them they don't have to run\nWe're gonna pick up everyone\nCome out and take me by my hand\nGonna bury all our troubles in the sand, oh yeah\n[Verse 2]\nCan't you see the wonder at your feet?\nYour life's complete, follow me down\nCan't you see me growing? Get your guns\nThe time has come to follow me down\n[Bridge 2]\nFollow me across the sea\nWhere milky babies seem to be\nMolded, flowing revelry\nWith the one that set them free\n[Verse 3]\nTell all the people that you see\nIt's just me, follow me down\n[Chorus]\nTell all the people that you see\nFollow me, follow me down\nTell all the people that you see\nWe'll be free, follow me down\nTell all the people that you see\nIt's just me, follow me down\nTell all the people that you see\nFollow me, follow me down"
Break Away,The Beach Boys,,1wEHSOXRBj1wa5O7WXU3B8,30,1975-04-14,day,0.611,0.602,0,-9.224,0,0.0341,0.295,0,0.112,0.566,119.26,4,176867,"[Intro]\nBreak break shake away\nBreak breakaway\nNow I'm free to do what I want to do\n[Verse 1]\nTime will not wait for me\nTime is my destiny\nWhy change the part of me that has to be free\nThe love that passed me by\nI found no reason why\nBut now each day is filled with the love\nThat very same love\nThat passed me by\nAnd that is why\nI can breakaway from that lonely life\nAnd I can do what I want to do\nAnd breakaway from that empty life\nAnd my world is new\nWhen I laid down on my bed\nI heard voices in my head\nTelling me now ""Hey it's only a dream""\nThe more I thought of it\nI had been out of it\nAnd here's the answer I found instead\n[Bridge][x3]\n(Baby baby)\nFound out it was in my head\n[Verse 2]\nAnd I can breakaway to the better life\nWhere the shackles never hold me down\nI'm going to make a way for each happy day\nAs my life turns around\n[Bridge][x2]\nCome on we're free to breakaway\n(Oh boy you jump for joy)\nNow won't you come on\n(When you breakaway)\nYou're free to breakaways\n(Breakaway)\n[Outro][x2]\nFeel the vibrations\nIn all the sensations\nBreakaway"
Don't Tell Your Mama (Where You've Been),Eddie Floyd,,0oDvvRy7hFls1rveWR3FUU,6,1993-09-30,day,0.766,0.594,2,-8.745,1,0.029,0.0657,0.000299,0.107,0.969,116.553,4,182933,"[Pre-Chorus]\nBaby, oh, let me love you\nLet me, let me, let me, let me, let me\nLet me love you\n[Verse 1]\nI'm gonna take you back home with me\nAnd I know you might be afraid, darling\nI wouldn't hurt one pretty little strand in your hair\nNow, settle down, and try to relax\nLet me show you how a woman acts\nWhen a man gets to feelin' that he's got to have a love affair\n[Chorus]\nDon't tell your mama, oh, no, girl\nWhere you're going, oh, no, now\nDon't tell your ma-ma-ma-ma-ma-ma-mama where you've been, girl\n[Verse 2]\nHave you thought how good it could be?\nNobody but you and me?\nI'd like to show you all the things we could do, alright\nI'd like to show you how to kiss my lips, now\nI'd like to show you how to shake your hips\nThose are all the things a pretty girl oughta know how to do, now\nNow, now, now, now\n[Pre-Chorus]\nBaby, ooh, let me love you\nOh, let me, let me, let me, let me, let me\nLet me love you\n[Verse 3]\nI'm gonna take you back home with me\nAnd I know you might be afraid, darling\nI wouldn't hurt one pretty little strand in your hair\nI'd like to show you how to kiss my lips, now\nI'd like to show you how to shake your hips\nThose are all the things a pretty girl oughta know how to do\nDo, do, do, do"
